244,20.5,-7.2,1.9
245,21.5,-7.2,1.9
246,22.4,-8.7,1.9
247,22.4,-8.7,1.9
248,21.5,-7.2,1.9
249,20.5,-5.8,1.9
250,18.5,-4.3,2.9
251,16.6,-1.4,2.9
252,14.6,0,2.9
253,13.7,0,2.9
254,13.7,0,2.9
255,13.7,0,2.9
256,13.7,0,2.9
257,13.7,0,2.9
258,13.7,0,2.9
259,13.7,0,1.9
260,13.7,0,1.9
261,13.7,0,1.9
262,13.7,0,2.9
263,13.7,0,2.9
264,13.7,0,2.9
265,13.7,0,2.9
266,13.7,0,1.9
267,13.7,0,2.9
268,13.7,0,2.9
269,13.7,0,2.9
270,13.7,0,2.9
271,13.7,0,2.9
272,13.7,0,2.9
273,13.7,0,2.9
274,13.7,0,2.9
275,12.7,0,2.9
276,12.7,0,2.9
277,12.7,0,2.9
278,12.7,0,2.9
279,12.7,0,2.9
280,12.7,0,2.9
281,12.7,0,2.9
282,12.7,0,2.9
283,13.7,0,1.9
284,13.7,0,1.9
285,13.7,0,1.9
286,13.7,0,1.9
287,13.7,0,1.9
288,13.7,0,1.9
289,13.7,0,2.9
290,13.7,0,2.9
291,12.7,0,2.9
292,13.7,0,2.9
293,12.7,0,2.9
294,13.7,0,2.9
295,13.7,0,2.9
296,13.7,0,1.9
297,13.7,0,1.9
298,13.7,0,1.9
299,13.7,0,1.9
300,13.7,0,1.9
301,13.7,0,1.9
302,13.7,0,2.9
303,13.7,0,2.9
304,12.7,0,2.9
305,12.7,0,2.9
306,13.7,0,2.9
307,13.7,0,2.9
308,13.7,0,2.9
309,13.7,0,2.9
310,13.7,0,2.9
311,13.7,0,1.9
312,13.7,0,1.9
313,13.7,0,2.9
314,13.7,0,1.9
315,13.7,0,2.9
316,13.7,0,2.9
317,13.7,0,2.9
318,13.7,0,2.9
319,13.7,0,2.9
320,13.7,0,2.9
321,13.7,0,2.9
322,13.7,0,2.9
323,13.7,0,2.9
324,13.7,0,2.9
325,13.7,0,2.9
326,13.7,0,2.9
327,13.7,0,2.9
328,13.7,0,2.9
329,13.7,0,2.9
330,13.7,0,2.9
331,13.7,0,2.9
332,13.7,0,2.9
333,13.7,0,2.9
334,13.7,0,2.9
335,13.7,0,2.9
336,12.7,0,2.9
337,13.7,0,2.9
338,13.7,0,2.9
339,13.7,0,2.9
340,13.7,0,2.9
341,13.7,0,2.9
342,13.7,0,2.9
343,13.7,0,2.9
344,13.7,0,2.9
345,13.7,0,2.9
346,13.7,4.3,4.9
347,12.7,11.6,6.8
348,11.7,23.1,11.7
349,8.8,39,19.4
350,4.9,57.8,27.2
351,-3.9,78,35
352,-11.7,98.2,43.7
353,-18.5,115.6,51.5
354,-24.4,128.6,57.3
355,-30.2,140.1,64.1
356,-34.1,148.8,68
357,-37.1,156,73.8
358,-39,161.8,77.7
359,-41,166.1,80.6
360,-43.9,170.5,83.6
361,-44.9,170.5,84.5
362,-46.8,170.5,84.5
363,-47.8,169,83.6
364,-47.8,164.7,81.6
365,-47.8,160.4,78.7
366,-47.8,156,75.8
367,-46.8,151.7,73.8
368,-45.8,150.3,72.9
369,-45.8,151.7,73.8
370,-45.8,154.6,75.8
371,-45.8,158.9,77.7
372,-46.8,164.7,80.6
373,-46.8,169,82.6
374,-47.8,170.5,83.6
375,-47.8,170.5,84.5
376,-47.8,170.5,84.5
377,-47.8,167.6,83.6
378,-47.8,164.7,82.6
379,-46.8,161.8,81.6
380,-46.8,158.9,80.6
381,-46.8,158.9,79.7
382,-45.8,158.9,79.7
383,-44.9,160.4,78.7
384,-44.9,161.8,78.7
385,-44.9,161.8,77.7
386,-43.9,163.3,77.7
387,-43.9,163.3,76.8
388,-43.9,161.8,75.8
389,-44.9,158.9,75.8
390,-44.9,156,76.8
391,-47.8,153.1,80.6
392,-50.7,156,87.4
393,-55.6,161.8,96.2
394,-59.5,169,107.8
395,-64.4,180.6,119.5
396,-69.3,190.7,133.1
397,-74.1,202.3,146.7
398,-78,212.4,158.4
399,-82.9,221,171
400,-85.8,228.3,181.7
401,-89.7,232.6,191.4
402,-93.6,238.4,200.1
403,-96.6,242.7,207.9
404,-98.5,247.1,214.7
405,-100.5,251.4,220.5
406,-101.4,254.3,225.4
407,-102.4,258.6,229.3
408,-103.4,261.5,232.2
409,-104.4,264.4,237.1
410,-105.4,267.3,240.9
411,-106.3,271.6,244.8
412,-107.3,274.5,248.7
413,-108.3,277.4,251.6
414,-109.3,280.3,254.5
415,-110.2,281.7,255.5
416,-110.2,281.7,255.5
417,-110.2,281.7,255.5
418,-110.2,281.7,254.5
419,-110.2,280.3,253.6
420,-110.2,278.8,252.6
421,-110.2,278.8,252.6
422,-110.2,277.4,252.6
